date,RR,TN,TX,FXI,DXI,UN,UX,INST
2000-06-01,0.0,12.7,26.6,6.0,160,49,98,
2000-06-02,0.2,14.9,26.7,8.0,220,50,82,
2000-06-03,0.0,15.5,24.5,9.0,240,56,95,
2000-06-04,16.6,14.4,20.4,8.0,320,83,97,
2000-06-05,5.0,12.2,14.3,9.0,260,82,98,
2000-06-06,0.2,9.6,17.6,8.0,360,56,98,
2000-06-07,0.0,10.0,19.3,8.0,20,52,96,
2000-06-08,0.0,9.3,25.9,10.0,180,40,86,
2000-06-09,14.0,16.5,24.1,14.0,360,57,95,
2000-06-10,11.2,11.6,13.1,12.0,20,90,97,
2000-06-11,0.0,9.8,18.7,8.0,360,54,96,
2000-06-12,0.0,10.2,19.5,9.0,20,58,96,
2000-06-13,0.2,12.8,24.2,9.0,60,52,95,
2000-06-14,0.0,15.8,26.1,8.0,20,51,95,
2000-06-15,0.0,14.9,27.0,8.0,20,48,89,
2000-06-16,0.0,15.9,27.3,8.0,40,37,90,
2000-06-17,0.0,14.7,27.6,10.0,40,34,90,
2000-06-18,0.0,14.9,28.7,12.0,160,40,,
2000-06-19,0.0,15.7,28.4,10.0,200,40,71,
2000-06-20,0.0,15.4,26.9,10.0,200,38,64,
2000-06-21,0.2,13.8,24.4,8.0,220,51,89,
2000-06-22,0.2,13.9,17.3,7.0,240,73,93,
2000-06-23,0.2,10.3,17.3,7.0,280,62,93,
2000-06-24,1.0,10.4,17.8,8.0,260,53,95,
2000-06-25,0.6,10.7,16.1,6.0,200,69,97,
2000-06-26,0.0,11.1,23.9,8.0,60,39,98,
2000-06-27,0.0,12.2,28.3,8.0,280,43,,
2000-06-28,0.0,15.4,21.5,9.0,260,62,95,
2000-06-29,0.2,13.0,19.1,5.0,200,67,97,
2000-06-30,0.0,13.7,25.1,6.0,240,44,95,
2000-07-01,0.0,14.0,27.0,6.0,200,44,91,
2000-07-02,8.2,17.1,27.5,12.0,240,44,,
2000-07-03,4.4,14.1,25.0,11.0,260,50,97,
2000-07-04,1.6,13.5,20.3,12.0,260,56,97,
2000-07-05,0.0,11.3,22.3,7.0,180,59,98,
2000-07-06,6.6,14.1,29.8,10.0,160,42,,
2000-07-07,1.8,16.6,21.7,13.0,240,63,97,
2000-07-08,0.2,12.9,18.3,10.0,340,52,95,
2000-07-09,17.0,11.0,15.0,11.0,220,88,97,
2000-07-10,2.0,12.5,16.9,11.0,200,66,97,
2000-07-11,8.0,8.7,15.9,13.0,280,60,96,
2000-07-12,0.0,7.6,16.9,7.0,320,54,97,
2000-07-13,5.8,11.2,16.7,11.0,260,73,97,
2000-07-14,4.4,12.3,16.6,10.0,280,83,97,
2000-07-15,0.0,10.6,17.7,7.0,280,60,95,
2000-07-16,0.2,8.8,17.5,8.0,40,51,89,
2000-07-17,0.0,8.5,21.1,9.0,60,49,86,
2000-07-18,0.0,11.2,24.9,7.0,40,41,82,
2000-07-19,0.0,12.5,24.0,8.0,60,42,80,
2000-07-20,0.0,12.6,23.5,11.0,40,48,81,
2000-07-21,0.0,14.2,27.5,8.0,80,35,73,
2000-07-22,1.6,16.1,28.8,8.0,100,43,96,
2000-07-23,12.6,16.9,23.7,8.0,140,69,97,
2000-07-24,3.2,14.3,20.1,8.0,220,69,97,
2000-07-25,3.8,12.5,20.5,7.0,180,74,98,
2000-07-26,0.6,14.3,22.5,8.0,180,58,97,
2000-07-27,0.4,12.2,19.9,4.0,80,71,98,
2000-07-28,1.4,11.2,20.9,9.0,300,61,98,
2000-07-29,0.6,12.2,21.0,8.0,260,60,97,
2000-07-30,0.0,10.6,24.2,5.0,20,47,98,
2000-07-31,0.0,14.1,28.3,7.0,60,32,79,
2000-08-01,2.2,15.7,28.7,7.0,300,44,80,
2000-08-02,0.0,14.2,21.3,7.0,300,51,95,
2000-08-03,0.2,13.7,20.7,10.0,300,53,93,
2000-08-04,1.2,10.8,18.5,8.0,280,66,97,
2000-08-05,0.0,11.9,20.1,10.0,320,58,97,
2000-08-06,0.0,12.1,22.5,8.0,320,52,92,
2000-08-07,0.0,12.4,23.5,8.0,60,52,95,
2000-08-08,0.0,14.9,24.1,5.0,80,59,90,
2000-08-09,0.0,15.3,28.4,5.0,280,40,91,
2000-08-10,0.0,15.4,30.4,5.0,120,33,93,
2000-08-11,1.2,16.7,31.1,7.0,220,27,80,
2000-08-12,0.2,18.3,24.2,12.0,140,71,96,
2000-08-13,0.2,13.8,27.2,6.0,280,53,98,
2000-08-14,0.0,15.4,27.2,6.0,240,50,97,
2000-08-15,0.0,16.3,23.7,6.0,300,60,97,
2000-08-16,0.0,12.9,28.0,5.0,280,46,95,
2000-08-17,0.0,14.6,25.4,5.0,20,58,95,
2000-08-18,7.6,16.0,27.1,10.0,260,56,96,
2000-08-19,0.2,16.5,27.9,7.0,220,60,96,
2000-08-20,4.8,16.9,27.4,10.0,240,59,97,
2000-08-21,1.2,15.5,18.9,10.0,300,65,97,
2000-08-22,0.0,8.8,25.6,6.0,120,37,98,
2000-08-23,0.0,15.8,29.3,6.0,120,39,80,
2000-08-24,0.0,16.8,29.8,7.0,140,45,82,
2000-08-25,0.0,20.9,33.4,8.0,100,33,63,
2000-08-26,23.4,14.7,21.4,11.0,300,56,98,
2000-08-27,4.8,12.6,21.5,11.0,260,57,98,
2000-08-28,0.0,11.0,20.8,4.0,320,50,97,
2000-08-29,0.0,9.8,24.6,6.0,140,38,93,
2000-08-30,33.6,14.1,21.9,10.0,300,66,97,
2000-08-31,0.4,13.1,20.2,6.0,300,59,98,
2000-09-01,1.0,10.6,19.3,9.0,240,69,98,
2000-09-02,1.6,11.5,19.0,10.0,280,64,98,
2000-09-03,1.0,10.9,18.8,6.0,280,61,97,
2000-09-04,0.0,9.9,18.0,9.0,260,54,96,
2000-09-05,0.0,8.3,19.9,6.0,40,49,89,
2000-09-06,0.4,9.1,20.6,6.0,260,49,97,
2000-09-07,0.0,13.8,22.4,6.0,320,51,98,
2000-09-08,0.0,11.7,25.4,6.0,40,51,83,
2000-09-09,0.0,14.0,28.6,4.0,100,37,84,
2000-09-10,0.0,14.9,29.1,4.0,120,37,82,
2000-09-11,0.0,15.7,28.4,4.0,180,43,,
2000-09-12,0.2,14.7,22.0,4.0,240,61,98,
2000-09-13,0.0,12.1,22.8,4.0,160,64,98,
2000-09-14,0.2,14.4,24.8,6.0,220,44,92,
2000-09-15,0.2,14.6,23.5,8.0,180,72,,
2000-09-16,0.0,13.6,20.3,6.0,280,47,97,
2000-09-17,0.0,8.7,20.8,6.0,40,44,95,
2000-09-18,0.0,9.8,20.1,7.0,200,51,90,
2000-09-19,11.2,10.0,17.7,15.0,200,76,98,
2000-09-20,1.0,6.5,16.0,6.0,300,62,99,
2000-09-21,0.0,5.5,18.9,6.0,220,60,99,
2000-09-22,0.0,10.7,24.6,5.0,60,49,92,
2000-09-23,0.0,13.1,24.6,7.0,140,47,85,
2000-09-24,0.2,11.7,20.2,8.0,200,61,95,
2000-09-25,0.0,12.4,22.7,4.0,160,60,98,
2000-09-26,3.0,12.9,23.8,9.0,220,57,97,
2000-09-27,0.0,13.2,20.3,7.0,240,58,98,
2000-09-28,11.8,14.7,19.6,10.0,180,68,97,
2000-09-29,1.0,11.5,15.5,8.0,200,69,98,
2000-09-30,1.8,9.0,15.8,6.0,240,70,98,
2000-10-01,8.2,9.2,15.8,6.0,180,64,99,
2000-10-02,0.2,8.2,14.7,10.0,300,62,97,
2000-10-03,0.0,8.4,15.8,5.0,60,58,96,
2000-10-04,0.0,7.2,18.5,6.0,40,60,94,
2000-10-05,1.2,11.0,15.7,8.0,340,57,98,
2000-10-06,0.0,7.0,12.9,8.0,60,53,98,
2000-10-07,0.0,2.9,14.4,8.0,340,47,97,
2000-10-08,1.2,4.5,14.1,6.0,200,71,99,
2000-10-09,18.8,7.4,13.2,14.0,200,70,99,
2000-10-10,46.2,7.2,12.9,17.0,220,61,97,
2000-10-11,19.4,8.1,10.9,17.0,200,83,97,
2000-10-12,0.8,7.4,12.3,10.0,180,76,98,
2000-10-13,0.0,7.7,12.0,7.0,20,71,98,
2000-10-14,2.4,7.6,11.1,10.0,260,85,97,
2000-10-15,3.4,9.2,11.4,10.0,360,92,97,
2000-10-16,9.4,8.6,10.8,10.0,180,93,98,
2000-10-17,0.2,6.3,15.2,5.0,260,61,99,
2000-10-18,2.4,6.2,15.0,6.0,180,78,99,
2000-10-19,0.8,9.7,17.2,6.0,200,74,98,
2000-10-20,0.2,11.1,18.1,14.0,160,65,97,
2000-10-21,0.0,14.1,18.6,11.0,180,61,82,
2000-10-22,0.0,10.3,19.5,8.0,160,62,91,
2000-10-23,0.2,10.6,18.5,8.0,160,70,90,
2000-10-24,0.2,13.5,18.2,5.0,200,72,98,
2000-10-25,0.6,8.5,18.0,8.0,180,67,98,
2000-10-26,1.0,11.2,15.0,6.0,240,87,97,
2000-10-27,0.2,4.7,13.2,5.0,220,67,99,
2000-10-28,0.8,3.5,16.0,13.0,280,66,99,
2000-10-29,0.2,7.1,13.4,11.0,240,66,98,
2000-10-30,14.6,7.0,14.3,14.0,200,64,98,
2000-10-31,5.6,6.9,11.8,11.0,220,80,98,
2000-11-01,11.6,6.9,10.2,11.0,300,83,99,
2000-11-02,12.2,7.9,11.5,11.0,180,78,96,
2000-11-03,8.4,5.2,9.9,12.0,280,78,99,
2000-11-04,4.0,4.6,9.5,9.0,300,76,99,
2000-11-05,29.2,2.9,10.6,17.0,180,66,99,
2000-11-06,34.8,7.0,8.9,18.0,200,90,97,
2000-11-07,34.6,4.7,6.4,13.0,220,91,97,
2000-11-08,17.6,4.1,6.8,14.0,200,94,98,
2000-11-09,4.2,5.2,8.9,10.0,220,79,98,
2000-11-10,0.2,4.4,9.7,6.0,200,64,99,
2000-11-11,0.2,0.2,11.0,10.0,180,53,97,
2000-11-12,46.6,7.8,14.7,15.0,200,57,98,
2000-11-13,5.0,7.0,10.0,8.0,220,88,98,
2000-11-14,1.6,5.3,8.2,9.0,260,85,98,
2000-11-15,1.4,4.3,9.0,8.0,200,76,99,
2000-11-16,1.2,0.3,6.0,6.0,200,91,99,
2000-11-17,0.4,-0.7,7.5,7.0,300,74,99,
2000-11-18,9.6,1.0,8.6,6.0,180,97,99,
2000-11-19,14.4,5.9,10.7,9.0,220,90,99,
2000-11-20,5.4,4.1,6.5,8.0,220,89,99,
2000-11-21,22.0,3.3,8.9,14.0,180,97,99,
2000-11-22,7.2,8.0,10.7,8.0,180,88,99,
2000-11-23,29.4,6.4,10.6,13.0,240,90,98,
2000-11-24,0.6,3.1,6.3,5.0,200,95,99,
2000-11-25,19.0,4.7,11.4,17.0,240,86,99,
2000-11-26,11.8,4.1,8.8,16.0,280,85,98,
2000-11-27,12.8,6.6,13.3,12.0,280,93,99,
2000-11-28,0.2,8.2,15.3,9.0,200,74,99,
2000-11-29,2.8,9.1,15.3,10.0,180,69,97,
2000-11-30,0.0,8.5,13.2,12.0,160,76,98,
2000-12-01,6.4,10.6,13.5,14.0,180,67,95,
2000-12-02,12.8,6.8,12.3,14.0,280,79,98,
2000-12-03,0.4,5.5,7.4,6.0,160,86,99,
2000-12-04,0.4,2.6,9.4,8.0,200,66,93,
2000-12-05,0.4,6.2,13.2,13.0,140,71,89,
2000-12-06,1.2,9.5,13.9,11.0,180,69,95,
2000-12-07,9.4,7.2,16.0,15.0,160,59,93,
2000-12-08,1.2,9.0,12.8,11.0,220,63,,
2000-12-09,2.0,4.0,9.9,9.0,280,80,99,
2000-12-10,2.8,5.8,11.9,9.0,200,81,98,
2000-12-11,0.0,4.4,14.2,6.0,160,65,99,
2000-12-12,0.0,4.9,11.6,8.0,180,65,93,
2000-12-13,0.2,7.9,11.5,7.0,220,76,98,
2000-12-14,3.6,6.1,8.3,9.0,240,93,98,
2000-12-15,0.2,3.1,7.3,10.0,300,67,98,
2000-12-16,5.0,2.4,6.7,6.0,180,96,99,
2000-12-17,0.6,4.8,8.2,5.0,180,83,99,
2000-12-18,0.2,4.0,10.3,7.0,160,77,99,
2000-12-19,0.0,6.5,13.6,6.0,140,64,91,
2000-12-20,0.2,4.1,12.1,8.0,180,65,96,
2000-12-21,0.0,6.5,13.0,10.0,140,61,87,
2000-12-22,0.0,6.7,12.5,16.0,160,60,79,
2000-12-23,0.0,7.6,11.0,15.0,120,43,,
2000-12-24,1.6,7.2,11.6,10.0,160,65,87,
2000-12-25,9.4,5.5,8.2,9.0,220,87,99,
2000-12-26,7.2,3.9,10.3,11.0,280,67,98,
2000-12-27,6.0,5.6,7.3,12.0,280,69,98,
2000-12-28,1.6,-0.8,2.8,10.0,340,77,97,
2000-12-29,5.8,-0.3,3.2,8.0,40,92,99,
2000-12-30,0.0,-0.5,2.1,15.0,20,64,98,
2000-12-31,0.4,-5.8,6.7,8.0,160,,98,
2001-01-01,0.8,1.7,9.4,11.0,180,35,86,
2001-01-02,7.0,6.5,11.5,15.0,260,66,95,
2001-01-03,8.8,4.7,8.5,11.0,160,78,98,
2001-01-04,11.2,6.1,9.0,17.0,200,77,97,
2001-01-05,30.2,6.1,11.2,14.0,160,77,98,
2001-01-06,2.6,5.1,6.8,11.0,280,90,98,
2001-01-07,1.4,4.4,7.2,7.0,220,84,99,
2001-01-08,0.2,1.0,4.6,8.0,320,81,98,
2001-01-09,0.6,-3.3,6.7,8.0,160,51,99,
2001-01-10,0.0,4.0,11.3,9.0,200,67,78,
2001-01-11,0.0,8.5,12.7,6.0,140,72,83,
2001-01-12,0.0,9.4,13.6,8.0,160,61,83,
2001-01-13,0.0,1.2,7.9,11.0,20,75,97,
2001-01-14,0.0,-0.6,4.4,6.0,40,77,96,
2001-01-15,2.4,-1.0,3.8,8.0,180,82,97,
2001-01-16,1.4,2.8,5.1,8.0,160,77,98,
2001-01-17,2.6,1.4,4.4,8.0,200,88,99,
2001-01-18,0.0,1.9,6.2,6.0,120,76,99,
2001-01-19,0.2,4.1,7.8,4.0,160,83,98,
2001-01-20,0.6,4.0,8.5,6.0,40,53,99,
2001-01-21,0.4,1.8,6.9,5.0,180,95,99,
2001-01-22,8.6,2.8,8.6,14.0,200,77,98,
2001-01-23,4.0,6.8,11.4,12.0,180,73,98,
2001-01-24,13.0,7.2,9.4,11.0,200,75,98,
2001-01-25,7.8,3.6,6.4,14.0,260,86,98,
2001-01-26,14.6,2.6,7.8,16.0,160,75,99,
2001-01-27,2.4,0.7,7.9,16.0,280,76,98,
2001-01-28,0.8,2.3,5.6,11.0,20,83,98,
2001-01-29,0.0,1.3,3.8,12.0,320,71,94,
2001-01-30,2.8,-1.2,4.2,4.0,320,78,99,
2001-01-31,1.4,1.3,5.4,8.0,320,94,99,
2001-02-01,0.0,0.7,4.4,10.0,20,49,96,
2001-02-02,1.8,-3.8,4.7,6.0,200,73,99,
2001-02-03,7.2,1.2,9.9,12.0,260,94,99,
2001-02-04,1.8,7.7,11.2,10.0,180,72,99,
2001-02-05,0.6,6.9,10.0,10.0,220,69,96,
2001-02-06,0.2,8.1,13.5,12.0,160,61,,
2001-02-07,0.8,10.2,14.9,15.0,180,56,,
2001-02-08,5.4,5.5,9.0,17.0,280,66,98,
2001-02-09,0.0,2.0,4.7,15.0,300,70,97,
2001-02-10,0.2,-1.8,9.6,4.0,120,47,97,
2001-02-11,0.2,6.6,15.6,4.0,120,60,93,
2001-02-12,0.8,5.4,14.9,11.0,280,59,95,
2001-02-13,0.4,5.0,6.1,12.0,20,88,97,
2001-02-14,0.2,3.5,12.8,9.0,40,53,,
2001-02-15,0.2,1.2,12.8,4.0,140,58,97,
2001-02-16,0.2,-0.3,6.4,8.0,60,75,99,
2001-02-17,0.0,1.2,6.9,12.0,40,62,89,
2001-02-18,0.0,1.8,6.1,10.0,360,66,94,
2001-02-19,0.2,0.0,9.4,10.0,20,49,92,
2001-02-20,0.0,-0.9,6.9,11.0,360,63,93,
2001-02-21,0.0,-0.6,9.4,10.0,40,44,88,
2001-02-22,0.0,1.9,7.8,10.0,40,84,98,
2001-02-23,1.4,4.5,7.9,7.0,300,80,99,
2001-02-24,0.0,1.1,5.5,8.0,20,49,93,
2001-02-25,0.0,-1.8,1.9,8.0,340,52,95,
2001-02-26,0.2,-6.1,2.4,9.0,160,54,98,
2001-02-27,9.0,-2.1,1.5,12.0,180,60,99,
2001-02-28,8.0,-0.3,3.1,10.0,200,72,99,
2001-03-01,2.8,0.1,5.1,12.0,300,73,99,
2001-03-02,9.6,-0.9,10.2,10.0,220,74,99,
2001-03-03,6.0,3.4,11.3,11.0,260,81,99,
2001-03-04,6.6,5.0,6.3,10.0,220,92,98,
2001-03-05,0.0,2.4,13.2,4.0,240,55,99,
2001-03-06,0.2,6.1,19.4,11.0,140,47,87,
2001-03-07,12.2,10.7,18.2,10.0,180,56,,
2001-03-08,2.8,7.7,12.1,11.0,280,66,98,
2001-03-09,10.6,5.4,11.7,8.0,220,72,99,
2001-03-10,4.8,8.1,12.9,10.0,280,76,99,
2001-03-11,18.6,10.6,14.7,8.0,240,93,99,
2001-03-12,9.6,7.8,10.0,9.0,280,76,99,
2001-03-13,8.0,4.6,10.3,16.0,280,79,98,
2001-03-14,2.8,5.8,10.1,10.0,280,80,98,
2001-03-15,0.0,6.7,13.3,7.0,200,64,99,
2001-03-16,0.6,6.7,14.9,13.0,160,56,85,
2001-03-17,0.8,7.7,12.3,12.0,300,65,98,
2001-03-18,3.6,4.6,11.8,14.0,240,73,98,
2001-03-19,9.0,5.8,12.3,8.0,200,70,99,
2001-03-20,10.2,9.4,19.8,11.0,260,71,99,
2001-03-21,20.8,9.2,12.1,12.0,280,91,97,
2001-03-22,0.0,9.5,13.8,12.0,240,67,95,
2001-03-23,0.0,9.4,17.6,8.0,20,58,81,
2001-03-24,0.0,10.0,20.2,17.0,240,38,,
2001-03-25,6.6,7.1,10.6,12.0,240,84,97,
2001-03-26,1.2,7.1,12.3,8.0,300,69,98,
2001-03-27,2.0,4.9,13.3,12.0,280,65,98,
2001-03-28,35.8,6.1,10.0,16.0,220,74,97,
2001-03-29,9.2,4.6,9.8,16.0,280,74,97,
2001-03-30,0.0,3.9,11.7,10.0,320,49,95,
2001-03-31,0.2,2.9,15.3,5.0,200,53,91,
2001-04-01,0.0,6.9,20.2,7.0,200,31,93,
2001-04-02,3.4,8.6,20.1,12.0,180,40,94,
2001-04-03,0.4,6.9,14.1,6.0,220,60,98,
2001-04-04,5.8,7.6,12.9,13.0,220,55,97,
2001-04-05,1.8,1.6,11.8,8.0,200,60,99,
2001-04-06,10.6,8.5,12.6,10.0,280,90,98,
2001-04-07,17.6,3.7,10.1,14.0,240,73,97,
2001-04-08,0.4,5.8,10.3,13.0,320,65,93,
2001-04-09,4.0,5.5,10.1,8.0,260,85,98,
2001-04-10,7.6,7.5,10.5,14.0,260,80,99,
2001-04-11,0.0,6.3,11.4,12.0,20,57,95,
2001-04-12,0.0,4.9,10.7,9.0,20,55,91,
2001-04-13,0.0,2.5,10.4,14.0,40,47,85,
2001-04-14,0.0,-0.5,9.5,12.0,20,38,82,
2001-04-15,2.4,0.2,8.6,8.0,260,63,96,
2001-04-16,0.0,6.6,11.8,12.0,20,54,98,
2001-04-17,0.0,2.1,10.1,9.0,40,48,91,
2001-04-18,3.6,1.0,10.2,9.0,280,64,98,
2001-04-19,0.0,4.4,8.3,9.0,20,47,97,
2001-04-20,1.6,-0.6,7.8,11.0,300,51,97,
2001-04-21,1.0,-0.1,7.5,15.0,360,50,95,
2001-04-22,15.8,-1.3,9.9,9.0,160,44,97,
2001-04-23,2.0,3.9,10.9,14.0,260,66,99,
2001-04-24,19.0,5.8,17.7,9.0,300,60,97,
2001-04-25,0.6,6.1,13.0,14.0,240,63,98,
2001-04-26,0.0,5.2,14.8,7.0,240,43,98,
2001-04-27,0.6,5.7,14.7,10.0,260,60,97,
2001-04-28,1.2,6.9,12.7,8.0,260,68,97,
2001-04-29,27.0,6.9,9.8,6.0,200,94,99,
2001-04-30,36.6,6.8,8.5,8.0,300,94,98,
2001-05-01,0.8,4.8,12.6,12.0,180,61,99,
2001-05-02,7.0,6.9,16.8,10.0,180,46,93,
2001-05-03,2.6,7.5,15.5,9.0,300,49,98,
2001-05-04,4.2,6.9,15.3,8.0,300,53,98,
2001-05-05,1.8,5.3,6.6,11.0,20,88,97,
2001-05-06,0.2,5.4,8.0,11.0,40,81,97,
2001-05-07,0.0,6.6,10.6,8.0,20,75,92,
2001-05-08,0.0,8.3,14.5,8.0,40,66,95,
2001-05-09,0.0,9.6,20.5,8.0,180,39,95,
2001-05-10,0.0,11.5,17.6,4.0,80,65,90,
2001-05-11,0.0,10.7,22.9,10.0,40,49,96,
2001-05-12,0.0,12.2,25.8,7.0,80,30,82,
2001-05-13,5.2,12.3,16.8,8.0,360,65,95,
2001-05-14,8.0,10.4,18.9,8.0,80,52,98,
2001-05-15,2.2,11.2,19.2,10.0,300,48,98,
2001-05-16,11.0,10.5,19.0,8.0,200,59,98,
2001-05-17,0.8,10.3,17.7,12.0,300,54,98,
2001-05-18,1.2,2.6,15.1,8.0,320,47,99,
2001-05-19,0.0,7.0,18.6,10.0,40,49,87,
2001-05-20,0.0,8.8,21.8,9.0,40,47,86,
2001-05-21,0.0,11.0,22.7,11.0,20,50,85,
2001-05-22,0.0,11.5,23.5,8.0,20,40,97,
2001-05-23,1.4,12.9,17.6,6.0,200,84,98,
2001-05-24,0.0,13.7,17.2,5.0,300,80,98,
2001-05-25,0.0,11.0,21.8,8.0,300,60,98,
2001-05-26,0.0,10.8,22.6,6.0,260,50,99,
2001-05-27,0.2,11.5,26.0,5.0,240,42,97,
2001-05-28,0.0,13.3,28.3,5.0,340,35,96,
2001-05-29,0.0,17.1,29.1,5.0,340,30,77,
2001-05-30,0.0,16.7,30.4,5.0,320,29,78,
2001-05-31,0.0,16.0,22.9,8.0,320,50,97,
2001-06-01,0.0,9.4,20.2,8.0,320,40,87,
2001-06-02,0.0,9.2,20.1,9.0,280,46,,
2001-06-03,0.0,9.7,16.7,14.0,40,37,96,
2001-06-04,0.0,5.3,22.3,6.0,60,20,79,
2001-06-05,1.6,9.7,21.3,8.0,280,40,,
2001-06-06,3.0,11.9,19.3,10.0,300,56,96,
2001-06-07,0.0,8.3,20.2,6.0,260,49,96,
2001-06-08,2.2,12.2,19.4,8.0,300,65,95,
2001-06-09,0.0,12.3,19.0,5.0,300,60,98,
2001-06-10,0.0,11.3,18.2,9.0,40,44,96,
2001-06-11,0.0,8.1,18.7,7.0,320,34,82,
2001-06-12,0.0,7.6,22.5,5.0,300,31,76,
2001-06-13,0.0,12.1,23.5,10.0,280,34,85,
2001-06-14,0.0,9.5,23.6,6.0,280,36,97,
2001-06-15,8.4,13.4,18.3,8.0,320,71,94,
2001-06-16,15.6,10.9,16.7,12.0,280,69,96,
2001-06-17,31.8,10.6,14.7,13.0,300,84,97,
2001-06-18,0.2,10.0,19.2,8.0,20,49,97,
2001-06-19,0.0,8.3,20.4,9.0,80,44,92,
2001-06-20,0.0,9.8,26.4,6.0,20,32,81,
2001-06-21,0.0,13.6,27.3,6.0,40,30,69,
2001-06-22,0.0,13.5,27.7,4.0,300,32,83,
2001-06-23,0.0,15.3,27.8,6.0,280,37,,
2001-06-24,0.0,12.5,29.5,7.0,360,38,99,
2001-06-25,0.0,19.0,32.7,6.0,100,36,,
2001-06-26,0.0,18.0,25.2,8.0,280,64,98,
2001-06-27,1.6,14.3,19.5,7.0,,73,97,
2001-06-28,0.0,11.6,22.0,10.0,360,40,97,
2001-06-29,0.0,12.0,27.7,6.0,80,34,90,
2001-06-30,0.0,15.1,25.5,8.0,300,41,77,
2001-07-01,0.0,14.1,25.2,9.0,60,38,80,
2001-07-02,0.0,14.5,29.4,9.0,60,35,72,
2001-07-03,0.0,17.4,29.8,8.0,280,36,87,
2001-07-04,23.6,15.3,18.3,7.0,360,81,98,
2001-07-05,27.0,13.9,19.8,10.0,80,72,98,
2001-07-06,19.6,12.5,21.5,10.0,260,78,98,
2001-07-07,5.0,13.8,20.3,11.0,260,67,98,
2001-07-08,0.0,14.4,17.7,6.0,260,75,98,
2001-07-09,0.2,10.6,22.9,6.0,180,53,95,
2001-07-10,1.6,12.6,20.9,9.0,240,62,99,
2001-07-11,1.4,12.9,18.6,8.0,260,64,97,
2001-07-12,5.8,9.5,19.0,11.0,200,81,97,
2001-07-13,6.8,14.7,21.9,10.0,240,72,98,
2001-07-14,16.2,13.9,21.4,10.0,200,79,98,
2001-07-15,0.2,9.7,18.3,7.0,300,45,96,
2001-07-16,0.0,9.1,20.4,6.0,100,46,96,
2001-07-17,10.4,11.6,18.0,12.0,240,80,98,
2001-07-18,2.6,12.8,17.3,14.0,220,68,97,
2001-07-19,11.0,11.4,18.9,12.0,300,76,97,
2001-07-20,0.0,11.0,18.0,9.0,280,51,97,
2001-07-21,0.0,8.5,25.8,5.0,80,35,96,
2001-07-22,0.0,13.6,28.8,6.0,20,39,87,
2001-07-23,0.0,16.3,27.2,11.0,300,46,89,
2001-07-24,0.0,15.3,26.3,8.0,20,48,92,
2001-07-25,0.0,16.6,28.5,4.0,40,51,85,
2001-07-26,0.0,16.8,28.1,6.0,240,49,97,
2001-07-27,1.0,18.3,28.3,5.0,360,53,95,
2001-07-28,1.2,16.9,24.8,14.0,220,61,97,
2001-07-29,0.0,18.1,28.0,8.0,40,49,95,
2001-07-30,0.0,17.7,28.2,7.0,40,52,87,
2001-07-31,0.0,16.8,28.7,7.0,20,46,82,
2001-08-01,0.4,19.0,30.7,8.0,60,43,83,
2001-08-02,1.6,19.8,24.3,8.0,220,52,,
2001-08-03,1.6,15.7,22.6,10.0,280,59,98,
2001-08-04,0.2,13.6,20.9,9.0,360,50,96,
2001-08-05,1.4,8.5,21.8,8.0,280,53,99,
2001-08-06,3.6,13.7,19.1,9.0,260,85,98,
2001-08-07,1.8,15.2,21.3,8.0,240,76,98,
2001-08-08,0.6,14.0,21.0,10.0,280,67,,
2001-08-09,0.0,10.8,19.2,7.0,280,66,99,
2001-08-10,0.0,9.7,19.1,7.0,20,44,96,
2001-08-11,0.0,9.2,21.8,10.0,360,42,87,
2001-08-12,0.0,9.8,25.7,5.0,180,32,83,
2001-08-13,0.0,12.8,28.6,5.0,80,39,79,
2001-08-14,0.4,14.7,29.9,12.0,160,36,85,
2001-08-15,22.4,16.1,28.6,25.0,220,54,,
2001-08-16,2.0,16.1,18.1,8.0,300,91,99,
2001-08-17,0.2,13.8,24.8,7.0,20,59,98,
2001-08-18,4.8,14.7,24.6,14.0,320,61,98,
2001-08-19,1.8,12.5,19.5,5.0,140,75,99,
2001-08-20,1.6,14.7,21.9,8.0,180,64,98,
2001-08-21,0.2,12.8,26.0,4.0,100,43,97,
2001-08-22,0.0,14.2,27.3,5.0,20,39,98,
2001-08-23,0.0,14.8,29.4,5.0,20,36,94,
2001-08-24,0.0,15.5,31.7,4.0,60,34,94,
2001-08-25,0.0,18.2,31.6,6.0,120,38,81,
2001-08-26,0.0,17.6,29.4,4.0,140,46,87,
2001-08-27,0.0,18.0,30.3,6.0,40,41,91,
2001-08-28,8.4,18.0,31.6,8.0,300,40,93,
2001-08-29,1.8,16.5,21.7,13.0,300,69,99,
2001-08-30,1.4,15.2,21.6,9.0,300,56,97,
2001-08-31,4.2,13.3,19.1,10.0,300,53,97,
2001-09-01,0.2,8.6,18.1,7.0,360,55,97,
2001-09-02,0.0,8.8,21.4,6.0,20,47,98,
2001-09-03,0.0,10.2,22.3,6.0,200,46,,
2001-09-04,1.6,11.3,18.7,11.0,280,58,98,
2001-09-05,0.0,7.2,17.9,8.0,220,51,97,
2001-09-06,0.2,6.7,20.4,6.0,340,55,98,
2001-09-07,0.6,14.1,20.0,6.0,20,50,98,
2001-09-08,4.6,8.6,18.2,8.0,260,78,99,
